"wallstree,-8661.83,-8063.39,P
chest pain,-318.6,-301.74,P
url: not s,-204.39,-196.21,P
"re : glo ,-9270.28,-9365.77,S
"kevin,in ,-2393.87,-2333.95,P
"url: not ,-251.84,-237.43,P
"free live,-1255.94,-1160.64,P
"the money,-1803.06,-1705.54,P
"verna cha,-332.37,-312.79,P
"re : tena,-282.27,-280.74,P
"invest sc,-4083.95,-3849.89,P
"great fun,-1689.04,-1615.61,P
"├é┬ádear ,-1019.83,-934.7,P
"re : gwu ,-8758.75,-8248.55,P
"major new,-8512.99,-7889.37,P
empti ,-23.89,-21.65,P
"are readi,-569.74,-504.86,P
"power wei,-2017.97,-1877.22,P
v chaanc w,-976.54,-881.11,P
"global ri,-4152.62,-4184.95,S
"begin for,-4586.48,-4463.62,P
"cash : $ ,-1425.39,-1303.82,P
"new book ,-2817.46,-2968.79,S
"it easi l,-3028.27,-2822.42,P
"url: 2002,-680.59,-666.75,P
"bigger be,-328.33,-306.98,P
"secret no,-6610.08,-6140.8,P
"posit ava,-2218.16,-2226.25,S
"new capit,-11991.15,-11296.4,P
"analyst p,-1215.81,-1210.79,P
"import on,-1054.93,-1002.14,P
"locat / r,-4407.21,-4676.44,S
"child lan,-3860.13,-3925.56,S
"on fri se,-1385.51,-1370.84,P
"special i,-3300.92,-3548.74,S
"on tue, o,-595.68,-575.39,P
"http://ww,-1756.68,-1727.38,P
"jackrabbi,-2111.01,-1965.1,P
"ani med g,-525.75,-467.55,P
"juiceman ,-2289.72,-2140.66,P
"ou alumni,-499.54,-492.52,P
"fw : alle,-1086.32,-1082.38,P
"pkdd ' 98,-17293.2,-17418.13,S
"understan,-1471.35,-1438.44,P
"more ener,-3093.39,-2823.79,P
"correct c,-1090.13,-1083.94,P
"year - en,-3947.42,-3954.7,S
transweste,-653.31,-679.17,S
"revison #,-338.77,-342.48,S
"you want ,-2475.28,-2264.55,P
"your free,-5615.49,-5210.86,P
: buzzword,-111.59,-107.02,P
"contract ,-290.27,-291.62,S
"revis aga,-463.11,-453.06,P
"grammat r,-3211.48,-3363.38,S
"vacat car,-2119.8,-2069.94,P
"g . j . r,-2053.62,-2063.19,S
empti ,-23.89,-21.65,P
"fw : trai,-3144.95,-3065.87,P
"on tue, 1,-1202.77,-1151.81,P
"industri ,-10969.01,-10402.88,P
"all graph,-2114.75,-1841.54,P
"enron - e,-1579.73,-1602.8,S
viru found,-1024.85,-957.27,P
"updat /cv,-1353.71,-1280.82,P
"bankruptc,-958.86,-980.14,S
"group lim,-847.78,-818.86,P
"lng updat,-1314.94,-1322.62,S
"pleas res,-562.61,-561.74,P
"you alway,-806.82,-757.07,P
"heh. neve,-669.34,-647.39,P
"use perl ,-1873.34,-1807.77,P
"hey,i ha ,-775.87,-751.14,P
"good morn,-1731.74,-1765.83,S
"fw : web ,-2349.12,-2295.46,P
"url: 2002,-871.17,-846.45,P
empti ,-23.89,-21.65,P
"dear home,-783.1,-739.46,P
"obligator,-7126.94,-7439.14,S
">>>>> g =,-1812.31,-1770.44,P
"url: 2002,-347.82,-332.62,P
"job descr,-4995.11,-5176.82,S
" date: fr,-2378.22,-2329.52,P
onli solut,-244.68,-220.6,P
"url: not ,-2916.04,-2838.59,P
"get best ,-1072.34,-997.77,P
"adjourn p,-1265.44,-1152.05,P
"url: 2002,-347.94,-335.66,P
"re : revi,-593.43,-584.62,P
"i set raz,-747.86,-732.75,P
"├é┬áyou c,-1468.01,-1354.39,P
"increas p,-2625.41,-2413.83,P
"http://ww,-491.37,-468.38,P
inexpens o,-437.4,-389.0,P
"5th intl ,-5184.97,-5362.55,S
"re : hpl ,-3100.32,-3130.15,S
"font + - ,-7506.83,-7347.72,P
"the situa,-1556.58,-1472.72,P
"on tue, a,-845.59,-811.56,P
"www page ,-2278.68,-2343.29,S
henwood - ,-237.65,-248.72,S
"astoundin,-1989.12,-1856.12,P
"can hones,-5312.84,-5013.22,P
"greetings,-904.34,-847.97,P
"articl : ,-276.06,-270.42,P
"fw : draf,-1406.79,-1432.27,S
"re : foll,-3911.0,-3925.34,S
"immigr up,-730.47,-719.85,P
"miscellan,-1058.32,-1075.27,S
"amta-98 (,-11692.75,-11902.66,S
"chang coo,-968.2,-983.78,S
"explor re,-1682.34,-1567.1,P
empti ,-23.89,-21.65,P
"on sunday,-1171.25,-1162.45,P
"goat % rd,-10930.31,-10181.82,P
" promot y,-1128.36,-1055.73,P
"on 0020 +,-2915.43,-2836.45,P
"so sprach,-1359.08,-1309.87,P
"tone gram,-1301.55,-1300.75,P
"if ' beat,-532.47,-481.49,P
"invoic sw,-2032.79,-1961.88,P
"fw : ener,-735.4,-720.18,P
"feedback ,-5529.63,-5719.95,S
"research ,-1349.48,-1387.61,S
"sle 98 st,-3504.08,-3656.55,S
"url: not ,-166.21,-158.35,P
"re : eski,-1008.72,-1027.14,S
"depend - ,-5407.33,-5830.63,S
"good day ,-4992.26,-4672.99,P
"url: 2002,-682.95,-652.52,P
"protect f,-1066.87,-991.51,P
"re : soft,-1886.96,-1892.13,S
"read : ap,-862.68,-813.34,P
"toward cu,-7864.53,-8189.45,S
"time sens,-2902.62,-2896.81,P
"level 2 t,-7547.81,-6877.28,P
congratul ,-150.98,-144.87,P
"----- ori,-1140.9,-1115.45,P
empti ,-23.89,-21.65,P
"all, firs,-7851.13,-7527.6,P
"steve tho,-1132.1,-1078.87,P
"on mon, 2,-313.7,-300.68,P
"failur no,-3914.8,-3584.98,P
"do know h,-1983.09,-1872.32,P
"ad issu :,-1445.41,-1411.12,P
url: not s,-57.85,-53.85,P
"ecml ' 98,-10901.55,-11415.9,S
"i don't k,-405.25,-382.88,P
"me too, i,-1730.42,-1711.05,P
"protect f,-1066.87,-991.51,P
fw : neevr,-175.49,-167.47,P
elimin deb,-438.07,-420.55,P
"huron do ,-1846.1,-1854.41,S
"pragma99 ,-14212.76,-13954.38,P
anal love ,-94.93,-84.5,P
"price rev,-1109.54,-1000.78,P
"on wed, a,-394.5,-377.63,P
"restrict ,-4713.29,-4636.55,P
"becom + c,-13457.63,-12533.59,P
"i questio,-1317.13,-1244.63,P
"craig r.h,-1355.3,-1316.16,P
"photoshop,-318.12,-291.3,P
"logo , st,-3175.52,-2916.03,P
"credit wa,-991.18,-961.89,P
"dear sirs,-864.67,-808.51,P
forbidden ,-1337.11,-1240.34,P
"return ma,-1700.68,-1601.92,P
"stop smok,-5094.08,-4797.74,P
"queri ice,-878.84,-914.15,S
"it save l,-798.51,-731.38,P
"to find m,-2332.55,-2180.82,P
"on fri 19,-1717.74,-1652.78,P
"[ wm ] ce,-1984.12,-1827.94,P
"cfp - rec,-14978.38,-15422.59,S
"organiz a,-2393.2,-2436.86,S
r _ x orde,-633.24,-582.58,P
queri : fo,-300.93,-295.28,P
"macromedi,-589.12,-548.01,P
"url: wed,,-240.13,-237.93,P
"slash pay,-1450.25,-1348.42,P
"oportunid,-3685.34,-3409.64,P
view holla,-590.1,-597.94,S
"two inter,-943.72,-924.96,P
"contract ,-694.77,-714.14,S
save money,-570.73,-512.81,P
"re : tena,-3774.44,-3790.14,S
"come see ,-1353.97,-1275.32,P
"lose 19 %,-1891.69,-1779.88,P
"are readi,-577.4,-507.86,P
"use perl ,-708.12,-706.06,P
august 200,-227.13,-230.65,S
"re : firs,-7541.42,-8029.81,S
empti ,-23.89,-21.65,P
attention:,-1108.47,-1029.55,P
"i new lin,-195.75,-194.87,P
"l2 theori,-1582.28,-1639.0,S
"congratul,-4976.23,-4675.57,P
"shoot cu ,-1012.76,-920.03,P
"re : 3 . ,-1525.48,-1587.88,S
"i php pro,-1101.91,-1077.04,P
"afford on,-411.68,-380.34,P
"schedul c,-314.82,-323.54,S
" machin l,-8894.33,-8916.88,S
"no charg ,-505.9,-466.8,P
"hpl nom j,-258.38,-261.28,S
empti ,-23.89,-21.65,P
"rohit wa ,-25684.36,-24896.41,P
"hello, fo,-764.0,-674.49,P
"fantast n,-5260.86,-4870.33,P
"url: not ,-227.24,-219.21,P
"re : conf,-1022.42,-1069.61,S
"you recei,-4075.23,-3797.58,P
"url: 2002,-297.57,-287.83,P
"that serv,-1982.88,-1896.08,P
"start dat,-696.82,-704.07,S
"dhumbadji,-984.58,-994.08,S
"shop loan,-526.65,-486.01,P
"- 0500 ( ,-3774.06,-3727.33,P
"re . cia ,-368.17,-316.13,P
"inform co,-22493.42,-22622.31,S
"financi w,-1043.24,-1059.5,S
"park / le,-848.6,-830.16,P
"enron / h,-280.01,-285.32,S
"tenaska i,-1131.06,-1154.89,S
" > > no, ,-1070.33,-1026.33,P
"cut bill ,-1056.21,-1057.92,S
"promot pl,-1165.65,-1105.64,P
"more ee a,-1008.65,-993.91,P
instal equ,-490.42,-478.38,P
"increas m,-636.51,-631.38,P
"dont fudd,-444.2,-418.8,P
"> i wonde,-509.39,-507.44,P
"reduc mon,-549.22,-517.81,P
"synthet c,-5832.49,-5880.28,S
probblem s,-878.81,-781.59,P
"re : zhen,-3182.36,-3184.77,S
inculp ill,-3209.04,-2972.93,P
"re : new ,-1518.76,-1532.72,S
"enron men,-43775.26,-45027.8,S
"use perl ,-615.7,-610.81,P
"on mon, 2,-1189.63,-1168.08,P
accomplish,-89.89,-89.57,P
"url: 2002,-379.29,-368.03,P
"import in,-1245.85,-1181.88,P
"url: not ,-3363.64,-3313.72,P
"re : eprm,-4594.27,-4658.84,S
"onc upon ,-922.7,-908.52,P
"re : cred,-1923.88,-1915.93,P
"all graph,-2131.08,-1844.93,P
"trade fre,-41448.55,-40104.37,P
"intellig ,-954.31,-904.33,P
"final - y,-1984.47,-1832.91,P
empti ,-23.89,-21.65,P
"ph ^ arma,-1643.27,-1554.28,P
"statu hpl,-227.7,-248.94,S
: equival ,-819.22,-747.77,P
"red rock ,-3141.04,-3176.8,S
"tenur - t,-3925.05,-4052.77,S
"your onli,-2489.93,-2266.83,P
"new repli,-1572.43,-1408.94,P
"to updat ,-687.75,-653.44,P
"what ' de,-2211.45,-2210.3,P
"need grap,-2324.19,-2093.54,P
"url: not ,-226.58,-226.75,S
"sale earn,-4503.11,-4038.21,P
holiday in,-287.62,-288.14,S
"book hist,-6106.37,-6432.54,S
"tech upda,-5492.27,-5354.56,P
"i rig thi,-1607.0,-1520.7,P
"strong bu,-19576.02,-18497.17,P
"fw : full,-482.53,-473.46,P
request su,-631.0,-624.85,P
"tanlp wor,-12214.16,-12783.66,S
"bulletpro,-1478.59,-1374.5,P
"re : copa,-3471.24,-3534.82,S
request pa,-205.93,-196.73,P
"adam l. b,-568.37,-548.85,P
"cigarett ,-670.08,-621.14,P
"money vla,-1560.03,-1402.28,P
"re : eol ,-1609.72,-1707.53,S
"<!-- bodi,-17205.32,-16454.31,P
"url: 2002,-318.03,-300.86,P
"re : intr,-9489.39,-9539.81,S
"phonet , ,-1847.62,-1953.03,S
"enron / h,-263.46,-280.73,S
"have skin,-1466.66,-1358.49,P
"articl ga,-10898.89,-10803.25,P
"enron bid,-699.49,-727.23,S
> > you me,-418.05,-396.09,P
"2nd cfp :,-11006.45,-11308.81,S
"busi coop,-3406.04,-3192.8,P
"re : book,-1629.31,-1604.58,P
su - per h,-994.71,-903.76,P
"ase hyper,-925.23,-901.65,P
"veri sspe,-806.43,-731.82,P
" thi biza,-3337.12,-3154.15,P
"url: 2002,-71.02,-67.54,P
"wellhead ,-784.16,-810.86,S
">>> antho,-851.22,-819.42,P
"start dat,-700.07,-707.25,S
"i wish i ,-4399.44,-4229.16,P
"on sat, a,-1436.62,-1407.14,P
"did trick,-7010.29,-6658.13,P
"url: mon,,-350.0,-338.31,P
"*thi mess,-2290.33,-2175.93,P
"http://ww,-783.22,-756.16,P
"on tue, o,-1158.4,-1144.11,P
"failur no,-4435.59,-4082.48,P
"start dat,-693.59,-697.07,S
"slip ambl,-1184.11,-1050.18,P
"padraig b,-1089.67,-1048.67,P
"whi love ,-7342.86,-7105.05,P
"sapir - w,-640.97,-674.98,S
"re : 6 . ,-784.7,-794.37,S
"new hire ,-996.87,-1006.38,S
">from eth,-22953.81,-20769.96,P
78 % new s,-540.57,-521.6,P
: busi pla,-613.65,-576.42,P
"on mon, a,-1283.42,-1237.82,P
"on friday,-555.25,-539.1,P
"etc - eve,-1647.27,-1560.19,P
" get 12 f,-1232.96,-1140.14,P
"cost - ef,-7260.51,-6886.6,P
"repli : l,-1664.95,-1607.0,P
"url: not ,-386.57,-370.49,P
"tw bullet,-1833.89,-1841.44,S
"month end,-816.03,-824.49,S
: [ follow,-952.4,-904.48,P
"lv cogen ,-781.21,-779.45,P
"url: 2002,-120.27,-111.89,P
"leed work,-2676.76,-2744.64,S
"fw : emai,-1271.59,-1112.98,P
"on thu, 2,-2432.8,-2389.32,P
"re : good,-1959.48,-2016.21,S
"the merri,-4856.72,-4929.41,S
"colleg n ,-882.11,-831.83,P
"l @ @ k ,,-3770.44,-3517.09,P
"may 9 / 1,-1448.81,-1439.63,P
"> hmm, i',-599.15,-577.43,P
"martin a ,-883.73,-843.66,P
"enron / h,-337.5,-344.88,S
empti ,-23.89,-21.65,P
"dr . rafa,-1121.83,-1078.17,P
"in heart ,-2553.37,-2341.53,P
"pleasur \,-1191.9,-1055.66,P
"lyz balk ,-975.91,-912.46,P
"a:link {t,-3102.94,-2882.4,P
"re : cong,-1970.04,-1991.51,S
.├é┬á├é┬á ,-198.88,-189.44,P
ancillari ,-4056.49,-3954.63,P
"on wed, 4,-1253.18,-1187.02,P
"2002 syst,-306.99,-312.0,S
"url: 2002,-128.45,-127.0,P
"sharewar ,-2400.45,-2444.35,S
"re : sche,-3074.63,-3049.7,P
"ecoga cor,-2326.25,-2272.23,P
"logo , st,-3101.59,-2851.24,P
"re : asso,-3876.52,-4076.21,S
"sinc libd,-793.27,-756.9,P
"order tw ,-1114.08,-1142.43,S
www addres,-350.5,-377.53,S
"url: 2002,-265.05,-253.59,P
"use prove,-2913.05,-2813.19,P
"gener lin,-2909.34,-2912.51,S
"we owe $ ,-648.76,-610.56,P
"win notif,-2669.3,-2506.19,P
"soros, _o,-819.67,-782.4,P
"lowest vi,-582.42,-528.35,P
"interrupt,-665.14,-685.72,S
"url: not ,-130.02,-124.69,P
"problem s,-144.14,-136.42,P
"women car,-494.29,-456.7,P
"http : / ,-1134.26,-1034.72,P
"fw : inte,-744.2,-726.97,P
"re : life,-3986.96,-4033.43,S
"300 pharm,-2536.08,-2331.05,P
"on mon, a,-1042.15,-1004.15,P
"fwd : fin,-2627.78,-2469.53,P
" _ _ ____,-16158.86,-15641.29,P
"organiz a,-1271.95,-1338.43,S
"re : 5 . ,-2658.06,-2810.34,S
"ola olade,-495.71,-492.9,P
"financi n,-142.38,-136.38,P
"hello jus,-2131.57,-2037.83,P
"http://do,-150.9,-142.42,P
"re : var ,-2965.31,-3029.11,S
"> quot pa,-1967.33,-1891.71,P
"http://ww,-6888.56,-6601.37,P
"re : dent,-1255.69,-1271.06,S
"├é┬áfree ,-17331.3,-16192.89,P
"hello ! !,-3456.31,-3226.09,P
"probabl b,-718.37,-705.77,P
"enron / h,-338.36,-354.06,S
"well look,-2149.84,-2062.78,P
"re : repo,-8768.22,-8501.71,P
"return ma,-1490.14,-1422.04,P
"diet medi,-1262.1,-1133.01,P
"hidden wi,-12343.27,-11210.56,P
"learn how,-601.56,-575.49,P
"fw : fyi ,-19553.18,-19203.29,P
"haul spec,-1748.93,-1592.57,P
"tarifa e ,-4031.46,-3715.09,P
"how feel ,-343.55,-348.29,S
hear info ,-31.0,-29.26,P
"enron men,-44685.1,-45955.95,S
"at 2:57 p,-851.85,-837.05,P
"power 200,-1424.46,-1388.8,P
"resum : d,-5061.41,-4919.71,P
"komp hort,-1896.66,-1841.95,P
">>>>> gvr,-352.9,-344.74,P
"> russel ,-350.18,-336.33,P
confirm or,-301.71,-303.67,S
"url: 2002,-725.05,-718.3,P
"presid ' ,-1020.16,-1007.91,P
carri bawe,-65.68,-64.38,P
"brian wro,-965.59,-932.18,P
"broker cl,-5293.82,-5200.95,P
"e-mail ad,-1439.31,-1345.94,P
to: yyyy@n,-1347.24,-1242.33,P
"re : ca h,-6427.91,-6628.14,S
">>>>> g =,-1135.42,-1122.68,P
"schedul c,-312.32,-319.62,S
"an opport,-1724.45,-1741.1,S
"industri ,-1927.77,-1910.28,P
= ? utf - ,-500.26,-447.16,P
elimin red,-591.27,-554.41,P
"a seen nb,-1039.1,-954.5,P
"= ? iso -,-2903.72,-2714.21,P
"re : pres,-6801.8,-6714.36,P
"tire of t,-3316.59,-3138.52,P
"url: not ,-1764.52,-1685.32,P
"thought t,-571.99,-552.02,P
"ld ' 98 -,-3421.54,-3485.54,S
"secret ha,-1075.89,-1008.16,P
"save 70 %,-3850.43,-3565.33,P
"socioling,-4679.57,-4914.17,S
mother nat,-593.4,-546.27,P
"i don't. ,-3041.98,-2906.43,P
"txu fuel ,-971.56,-976.71,S
"url: 2002,-205.15,-201.04,P
"sum : eng,-10909.88,-10887.46,P
"bad msg: ,-2612.94,-2547.43,P
"[tim]> ..,-360.79,-345.26,P
"100% free,-591.18,-552.0,P
"revis mar,-1430.69,-1401.33,P
"on 0020 +,-1746.19,-1690.48,P
"barrist a,-1665.69,-1536.03,P
paliourg l,-293.68,-255.48,P
"propos mr,-2018.08,-1896.09,P
"hello, [!,-764.0,-674.49,P
"seek lang,-1046.69,-1061.2,S
"rose, bob,-801.75,-785.53,P
160 fda ap,-475.97,-413.85,P
lima doubt,-9208.19,-8603.48,P
"on sun, 1,-1252.15,-1219.18,P
"typolog h,-5956.11,-6218.76,S
"' antidot,-1148.41,-1045.78,P
market int,-626.13,-587.53,P
"hi there,,-1689.35,-1605.06,P
"in recent,-494.28,-456.77,P
"url: 2002,-117.42,-108.39,P
save money,-584.89,-519.16,P
"better se,-374.91,-350.59,P
"canadian ,-4016.43,-3857.57,P
best softw,-531.06,-507.68,P
"fw : pig ,-22976.59,-23062.07,S
"doe anyon,-1049.77,-1021.78,P
"hpl nom o,-265.84,-260.58,P
"url: not ,-161.73,-151.35,P
onli fix p,-254.67,-227.81,P
"[anthoni ,-6069.69,-5841.65,P
"do n't or,-556.26,-514.01,P
"what conf,-981.09,-946.4,P
"immigr , ,-1274.71,-1265.75,P
"new mail ,-1092.85,-1094.0,S
"undeliv m,-749.84,-711.8,P
: inland t,-222.47,-218.24,P
"on wed, 2,-951.43,-928.23,P
"same thin,-1038.33,-934.7,P
"you witho,-2614.91,-2430.87,P
"correct a,-6737.05,-6846.77,S
"re : impe,-2125.38,-2187.51,S
"our delig,-1111.67,-1044.97,P
"confirm r,-1086.17,-1026.22,P
"url: 2002,-44.69,-41.33,P
"a seen nb,-1039.1,-954.5,P
"one time ,-1303.73,-1257.66,P
"> on thu,,-2422.62,-2356.53,P
save money,-581.23,-520.74,P
"otc gdvi ,-16030.33,-15527.07,P
"doe cr ` ,-826.89,-787.82,P
"futur goa,-4151.61,-3871.08,P
"fifth int,-25852.34,-25857.58,S
"on thu, 1,-254.81,-249.76,P
"craig hug,-827.84,-784.02,P
"re : ee e,-1238.08,-1296.94,S
" untitl d,-1388.57,-1289.08,P
: ' ? got ,-2691.73,-2488.09,P
"re : brad,-2697.5,-2667.84,P
"on wed, 2,-1450.07,-1437.15,P
"special v,-4255.0,-4500.57,S
"start dat,-696.9,-705.04,S
"on wed, 1,-195.85,-192.05,P
empti ,-23.89,-21.65,P
"homeown -,-1285.95,-1188.53,P
"you launc,-2432.7,-2220.31,P
sorri dupe,-246.7,-232.13,P
"re : tele,-3242.42,-3283.43,S
"braill ip,-4561.29,-4698.17,S
"congratul,-335.98,-319.44,P
"capac bid,-498.09,-508.79,S
"info miss,-1423.49,-1331.77,P
"job oppor,-1623.2,-1662.04,S
"hi,thi ap,-1261.66,-1220.78,P
"real - ti,-4830.26,-4199.31,P
"onc upon ,-1488.71,-1447.71,P
"do n't mi,-16742.63,-15700.44,P
"extra - t,-932.66,-854.38,P
"re : janu,-2602.62,-2577.74,P
"re : next,-2255.0,-2346.98,S
"re : back,-620.41,-654.7,S
"re : ga a,-2511.61,-2541.2,S
"someth un,-961.58,-906.02,P
empti ,-23.89,-21.65,P
"super sat,-774.81,-778.95,S
"just tri ,-907.5,-875.12,P
"doorpost ,-9483.85,-9726.36,S
"confer an,-1272.71,-1319.67,S
secretli a,-151.38,-140.34,P
"^ si : ze,-1031.28,-942.57,P
"propos de,-2860.96,-2686.77,P
"schedul c,-3118.41,-3205.88,S
"url: not ,-798.0,-780.07,P
"your moth,-7396.84,-6986.66,P
congratula,-104.69,-92.19,P
"win notif,-4571.15,-4288.4,P
"the desk ,-1139.93,-1090.71,P
"url: 2002,-7664.38,-7462.38,P
"re : chan,-3237.47,-2965.98,P
inexpens o,-402.72,-360.7,P
"new produ,-1244.58,-1110.75,P
"machin tr,-14598.84,-14681.82,S
"fw : cash,-786.72,-783.76,P
"formal se,-3375.63,-3339.06,P
"workshop ,-5660.31,-5921.84,S
"hola hola,-437.55,-414.61,P
"good frid,-8017.58,-8555.04,S
"6th manch,-2077.41,-2228.37,S
"relax cho,-1427.69,-1340.69,P
"sound pat,-6252.1,-6678.92,S
"dowlnoad ,-1415.21,-1307.5,P
"learn fre,-6108.35,-5800.41,P
"confident,-2803.55,-2633.04,P
"organiz a,-1212.75,-1234.71,S
new page 1,-132.77,-125.04,P
deliveri e,-809.33,-798.71,P
"januari 1,-216.46,-217.31,S
"hpl fuel ,-3452.37,-3482.07,S
"global ri,-385.31,-384.2,P
"re : ref ,-2950.14,-2934.36,P
"re : bonu,-1236.47,-1202.35,P
"start dat,-695.42,-701.55,S
"we invit ,-2117.19,-1986.49,P
print than,-93.07,-93.87,S
"black tab,-550.04,-547.2,P
"escol 92 ,-2166.26,-2341.64,S
"oper assi,-1709.33,-1735.84,S
"shock pap,-992.49,-945.02,P
"congratul,-816.01,-771.55,P
"christian,-552.4,-516.99,P
"hello mr ,-3441.39,-3273.05,P
"wellhead ,-225.08,-231.28,S
"on 27 aug,-836.42,-831.53,P
"re : than,-1056.09,-1083.38,S
"local sof,-1320.24,-1189.25,P
"mon , 10 ,-2964.22,-2826.06,P
"deaden ri,-3926.12,-3650.56,P
"univers d,-584.34,-575.31,P
"largest c,-951.75,-871.52,P
"luv ro , ,-1777.37,-1684.61,P
"re : phar,-1811.03,-1709.21,P
"impot tre,-1233.48,-1105.33,P
"re : limi,-4376.21,-4456.48,S
"seguro de,-3409.41,-3131.26,P
"wow , osu,-346.43,-316.61,P
know love ,-174.19,-173.33,P
"specif la,-1058.46,-1172.29,S
empti ,-23.89,-21.65,P
" do you w,-1304.59,-1251.12,P
"hello ada,-2222.09,-2119.75,P
"own your ,-5182.31,-4909.0,P
"warez cd ,-2203.34,-2068.82,P
"re : 3 . ,-3120.55,-3225.88,S
"re : cal ,-8547.42,-9022.66,S
"norton 20,-4336.47,-3902.55,P
"marc,th l,-1798.86,-1762.56,P
"valero ga,-2518.52,-2557.74,S
= ? utf - ,-500.26,-447.16,P
"re : 5 . ,-8702.73,-8814.33,S
empti ,-23.89,-21.65,P
"start dat,-699.78,-703.19,S
"the easie,-1084.73,-1023.45,P
"new capit,-14598.6,-13806.12,P
"use perl ,-624.82,-619.44,P
"enron / h,-799.28,-846.04,S
"the 2004 ,-2738.44,-2548.86,P
"tenaska g,-1192.74,-1217.96,S
empti ,-23.89,-21.65,P
"onc upon ,-1446.72,-1428.07,P
"a free sa,-2468.23,-2310.14,P
"queri sum,-1929.8,-1972.1,S
"url: 2002,-59.79,-55.24,P
"re : busi,-3859.64,-3599.7,P
"book sed ,-5253.75,-5139.45,P
"darren ke,-876.41,-840.42,P
"5000 full,-308.38,-286.29,P
"would lik,-624.48,-604.81,P
"hello, pr,-5578.59,-5281.29,P
"from mari,-2611.5,-2471.1,P
mexican ph,-220.78,-202.56,P
"fund rais,-2392.55,-2428.17,S
cv candid ,-138.63,-150.07,S
"the elit ,-1917.37,-1815.07,P
"revis : r,-4666.22,-4582.37,P
"summari :,-6394.13,-6542.42,S
"sum : moo,-9009.75,-9037.68,S
"re : arth,-2966.21,-2992.78,S
empti ,-23.89,-21.65,P
"re : mark,-4148.3,-4071.56,P
"mail deli,-3666.03,-3384.25,P
"other pro,-5601.83,-5815.59,S
gain inch ,-488.79,-459.92,P
"advisori ,-6596.71,-6541.68,P
"manag hot,-421.96,-428.64,S
"real time,-424.08,-426.5,S
"i success,-677.65,-664.0,P
"re : chec,-3213.75,-3187.15,P
"-----begi,-1803.52,-1739.66,P
"queri : l,-2179.07,-2282.95,S
"spot deal,-2201.51,-2218.24,S
"sum : wal,-9466.56,-9628.82,S
"you'r bah,-1240.47,-1171.41,P
"erd revie,-4286.18,-4356.73,S
bridg erro,-104.83,-102.26,P
"buy medic,-434.12,-400.92,P
"peopl con,-7221.18,-7234.67,S
"ani med g,-512.84,-459.19,P
"warn : co,-2285.87,-2125.72,P
"beautiful,-1408.41,-1320.32,P
"better vi,-1712.96,-1525.13,P
"all gener,-494.15,-453.06,P
"for limit,-589.39,-550.95,P
"[ ilug - ,-22460.23,-21134.92,P
"new peni ,-589.88,-546.65,P
